goal_id,goal_type,stage,operation_family,pass_role,operation_kind,tool_family,material_family,diameter_mm,flute_count,nominal_chipload_min_mm_tooth,nominal_chipload_max_mm_tooth,rpm_min,rpm_max,axial_doc_rule,radial_woc_rule,stepover_pct_min,stepover_pct_max,scallop_height_max_mm,drill_depth_d_warn,drill_depth_d_fail,suggest_goal,sim_goal,optimize_goal,evidence_grade,source_id,source_url,notes
community-chipload-rest-softwood-9.525,community_nominal_chipload,suggest,pocket,roughing,rest,flat_end|bull_nose,softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-zigzag-softwood-9.525,community_nominal_chipload,suggest,pocket,roughing,zigzag,flat_end|bull_nose,softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive3d-softwood-9.525,community_nominal_chipload,suggest,adaptive,roughing,adaptive3d,flat_end|bull_nose,softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-face-plywood_softwood-9.525,community_nominal_chipload,suggest,pocket,roughing,face,flat_end|facing_bit,plywood_softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-pocket-plywood_softwood-9.525,community_nominal_chipload,suggest,pocket,roughing,pocket,flat_end|bull_nose,plywood_softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-profile-plywood_softwood-9.525,community_nominal_chipload,suggest,contour,roughing,profile,flat_end|bull_nose,plywood_softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive-plywood_softwood-9.525,community_nominal_chipload,suggest,adaptive,roughing,adaptive,flat_end|bull_nose,plywood_softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-rest-plywood_softwood-9.525,community_nominal_chipload,suggest,pocket,roughing,rest,flat_end|bull_nose,plywood_softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-zigzag-plywood_softwood-9.525,community_nominal_chipload,suggest,pocket,roughing,zigzag,flat_end|bull_nose,plywood_softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-adaptive3d-plywood_softwood-9.525,community_nominal_chipload,suggest,adaptive,roughing,adaptive3d,flat_end|bull_nose,plywood_softwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
community-chipload-face-plywood_hardwood-9.525,community_nominal_chipload,suggest,pocket,roughing,face,flat_end|facing_bit,plywood_hardwood,9.525,*,0.432,0.508,10000,20000,roughing DOC must also pass power/deflection; community row only constrains nominal fz,apply radial chip-thinning correction for sim; adaptive target should not burn from too-low chip thickness,,,,,,"feed/(rpm*flutes) inside this nominal community chipload band before machine caps are applied; if cap prevents min chipload, suggest a larger tool/less HSM rather than a burn-prone feed","if project settings are in this nominal band, engagement-corrected sim chipload should generally report Within or explain mismatch as calibration gap",optimizer must not lower corrected chip thickness below burn floor to chase cycle time,b,cutter_shop_chip_load_chart;idc_woodcraft_chipload_calculator,https://cutter-shop.com/chip-load-chart/ ; https://idcwoodcraft.com/pages/chipload-calculator,community chart; not operation-specific; use as broad first-shot nominal fz goal
